2026.01.26	10:22:00	97.2465	97.2465	97.2394	97.2394	277	0	23
2026.01.26	10:23:00	97.2395	97.2395	97.2280	97.2280	269	0	27
2026.01.26	10:24:00	97.2279	97.2397	97.2279	97.2397	364	0	26
2026.01.26	10:25:00	97.2416	97.2416	97.2318	97.2318	464	0	21
2026.01.26	10:26:00	97.2315	97.2315	97.2045	97.2045	382	0	24
2026.01.26	10:27:00	97.2042	97.2042	97.1991	97.1992	353	0	24
2026.01.26	10:28:00	97.1995	97.1995	97.1978	97.1978	376	0	26
2026.01.26	10:29:00	97.1975	97.1975	97.1866	97.1866	378	0	26
2026.01.26	10:30:00	97.1868	97.1868	97.1668	97.1668	323	0	26
2026.01.26	10:31:00	97.1685	97.1703	97.1665	97.1703	406	0	24
2026.01.26	10:32:00	97.1689	97.1689	97.1479	97.1479	368	0	23
2026.01.26	10:33:00	97.1481	97.1481	97.1288	97.1288	462	0	24
2026.01.26	10:34:00	97.1294	97.1294	97.1135	97.1135	406	0	22
2026.01.26	10:35:00	97.1137	97.1137	97.0669	97.0669	496	0	26
2026.01.26	10:36:00	97.0654	97.0891	97.0654	97.0891	556	0	27
2026.01.26	10:37:00	97.0906	97.0973	97.0906	97.0968	479	0	27
2026.01.26	10:38:00	97.0969	97.1160	97.0969	97.1160	462	0	27
2026.01.26	10:39:00	97.1163	97.1332	97.1163	97.1332	441	0	27
2026.01.26	10:40:00	97.1323	97.1499	97.1323	97.1499	475	0	27
2026.01.26	10:41:00	97.1498	97.1498	97.1434	97.1434	436	0	27
2026.01.26	10:42:00	97.1446	97.1587	97.1446	97.1587	424	0	27
2026.01.26	10:43:00	97.1598	97.1694	97.1598	97.1694	370	0	27
2026.01.26	10:44:00	97.1702	97.1702	97.1639	97.1639	309	0	26
2026.01.26	10:45:00	97.1640	97.1653	97.1640	97.1653	387	0	27
2026.01.26	10:46:00	97.1652	97.1652	97.1317	97.1317	452	0	27
2026.01.26	10:47:00	97.1316	97.1409	97.1316	97.1409	422	0	26
2026.01.26	10:48:00	97.1399	97.1399	97.1268	97.1268	386	0	26
2026.01.26	10:49:00	97.1268	97.1407	97.1268	97.1407	415	0	26
2026.01.26	10:50:00	97.1408	97.1408	97.1266	97.1266	380	0	26
2026.01.26	10:51:00	97.1271	97.1271	97.1205	97.1205	383	0	22
2026.01.26	10:52:00	97.1200	97.1274	97.1200	97.1274	297	0	27
2026.01.26	10:53:00	97.1264	97.1264	97.1207	97.1207	345	0	26
2026.01.26	10:54:00	97.1205	97.1205	97.1148	97.1148	337	0	27
2026.01.26	10:55:00	97.1141	97.1228	97.1141	97.1228	340	0	26
2026.01.26	10:56:00	97.1227	97.1227	97.1133	97.1133	316	0	24
2026.01.26	10:57:00	97.1128	97.1202	97.1128	97.1202	187	0	26
2026.01.26	10:58:00	97.1199	97.1280	97.1199	97.1280	179	0	24
2026.01.26	10:59:00	97.1270	97.1386	97.1270	97.1386	253	0	27
2026.01.26	11:00:00	97.1376	97.1790	97.1376	97.1790	489	0	22
2026.01.26	11:01:00	97.1774	97.1774	97.1551	97.1551	486	0	26
2026.01.26	11:02:00	97.1542	97.1571	97.1485	97.1485	617	0	20
2026.01.26	11:03:00	97.1472	97.1536	97.1421	97.1536	440	0	24
2026.01.26	11:04:00	97.1529	97.1634	97.1529	97.1634	544	0	22
2026.01.26	11:05:00	97.1629	97.1629	97.1451	97.1451	389	0	26
2026.01.26	11:06:00	97.1455	97.1455	97.1269	97.1269	316	0	24
2026.01.26	11:07:00	97.1264	97.1264	97.1154	97.1154	354	0	26
2026.01.26	11:08:00	97.1155	97.1373	97.1155	97.1373	301	0	24
2026.01.26	11:09:00	97.1376	97.1544	97.1376	97.1544	419	0	28
2026.01.26	11:10:00	97.1542	97.1650	97.1542	97.1650	404	0	26
2026.01.26	11:11:00	97.1667	97.1667	97.1649	97.1649	353	0	24
2026.01.26	11:12:00	97.1654	97.1816	97.1654	97.1816	358	0	24
2026.01.26	11:13:00	97.1814	97.1814	97.1744	97.1744	331	0	26
2026.01.26	11:14:00	97.1744	97.1845	97.1744	97.1845	420	0	26
2026.01.26	11:15:00	97.1845	97.2049	97.1845	97.2049	414	0	25
2026.01.26	11:16:00	97.2043	97.2043	97.1908	97.1908	361	0	26
2026.01.26	11:17:00	97.1899	97.1899	97.1833	97.1833	333	0	26
2026.01.26	11:18:00	97.1835	97.1835	97.1658	97.1658	282	0	26
2026.01.26	11:19:00	97.1658	97.1658	97.1637	97.1637	233	0	26
2026.01.26	11:20:00	97.1640	97.1640	97.1338	97.1338	327	0	26
2026.01.26	11:21:00	97.1326	97.1355	97.1322	97.1322	290	0	27
2026.01.26	11:22:00	97.1330	97.1330	97.1187	97.1187	301	0	26
